,words,amounts,entropies
7243,6 000,25,1.097
8706,sincronizado,46,1.097
8963,diagnóstico,733,1.097
9752,engañado,25,1.097
10328,optimización,81,1.097
57,placentero,20,1.096
855,respuesta,21486,1.096
6789,equiparación,19,1.096
14276,tenue,19,1.096
4994,obrero,17,1.095
9167,desertor,16,1.095
11138,inconexo,16,1.095
11982,ecoetiqueta,17,1.095
12956,delimitado,16,1.095
16711,jarra,16,1.095
18220,interprofesional,16,1.095
44,que,1131525,1.094
3042,negativamente,290,1.094
3371,arrastrado,58,1.094
7362,peligrar,72,1.094
2306,localización,180,1.093
4010,espina,87,1.093
4256,odioso,92,1.093
6048,estabilizador,178,1.093
3372,alargar,52,1.092
3681,ochenta,189,1.092
13608,negociable,74,1.092
17657,conocedor,21,1.092
2438,imprescindible,1052,1.091
11422,marinero,148,1.091
3175,alguien,5596,1.09
4040,eléctrico,1305,1.09
4519,restauración,399,1.09
4824,ganar,3218,1.09
8652,distanciamiento,29,1.09
8994,asfixiante,22,1.09
10829,simulacro,29,1.09
12526,evocar,81,1.09
15184,insurrección,33,1.09
9698,entusiasmar,72,1.089
11810,difamatorio,18,1.089
12318,160 000,30,1.089
15918,deshielo,18,1.089
5693,reincorporar,33,1.088
7198,indigente,26,1.088
9126,atemorizar,25,1.088
10512,coser,33,1.088
4913,increíble,2080,1.087
7657,concesionario,67,1.087
3329,afortunado,304,1.086
3586,oportunamente,64,1.086
8848,preferido,101,1.086
12079,instintivo,44,1.086
622,exclusivamente,1708,1.085
880,confundir,697,1.085
1655,desplomar,30,1.085
6139,colaborador,203,1.085
7045,reunificar,54,1.085
10386,sobreexplotar,17,1.085
13009,euromediterráneo,159,1.085
13489,batir,35,1.085
2940,encarecidamente,216,1.084
3838,erario,22,1.084
5215,repugnancia,24,1.084
6177,configuración,209,1.084
6863,comunitarizar,39,1.084
7119,raya,22,1.084
11997,horno,104,1.084
17393,subregión,43,1.084
288,justo,6068,1.083
10059,repleto,31,1.083
5406,comerciante,452,1.082
13800,cortés,63,1.082
6108,atisbo,20,1.081
19030,granero,20,1.081
170,subir,432,1.08
177,durante,29102,1.08
323,deber,168496,1.08
480,conformidad,2668,1.08
1769,definitiva,529,1.08
4164,altercado,19,1.08
6284,denunciante,96,1.08
9109,urna,82,1.08
13820,hemorragia,32,1.08
55,grato,29,1.079
358,forma,24235,1.079
2215,financiación,11714,1.079
6258,contraer,165,1.079
2285,empuje,61,1.078
2304,localizar,132,1.078
2792,elogio,328,1.078
5125,400 000,70,1.078
8203,250 000,49,1.078
8650,infrautilizado,24,1.078
9538,barro,93,1.078
4812,platillo,21,1.077
5674,telefonía,249,1.077
6100,jubilado,304,1.077
9112,pasatiempo,37,1.077
13330,bañar,71,1.077
14309,involuntariamente,42,1.077
17202,artilugio,21,1.077
1630,apagar,96,1.076
2015,borrar,245,1.076
2233,paliar,206,1.076
2584,ineludible,93,1.076
3132,apenas,934,1.076
3324,calendario,2495,1.076
5681,arroyo,62,1.076
7317,predominar,110,1.076
11332,confinamiento,52,1.076
11835,inscribir,34,1.076
14823,clérigo,40,1.076
228,cuanto,3980,1.075
1412,preciso,3742,1.075
1507,provocar,2601,1.075
3650,pendiente,549,1.075
4640,delgado,83,1.075
6302,indignar,28,1.075
9105,hostelería,29,1.075
11586,perturbado,28,1.075
12224,sensacionalista,28,1.075
18996,decabromodifenilo,28,1.075
2457,apertura,3964,1.074
3693,amortización,39,1.074
5877,empobrecido,260,1.074
6978,300 000,95,1.074
7098,presionado,47,1.074
11699,111500,62,1.074
312,normativa,3283,1.073
2179,sencillo,2916,1.073
2919,facilidad,538,1.073
3943,tira,54,1.073
7325,sobrevalorado,26,1.073
4161,sesenta,336,1.072
4456,atolladero,36,1.072
8158,prudentemente,32,1.072
9090,3 000,38,1.072
15409,constanza,37,1.072
5002,selva,309,1.071
7395,reutilización,178,1.071
8035,indiscutiblemente,63,1.071
13337,rareza,27,1.071
2007,conversación,4068,1.07
10120,inextricable,22,1.07
11893,adorar,46,1.07
12738,maltratado,22,1.07
14265,cm,123,1.07
3160,oneroso,135,1.069
3488,antiguo,6515,1.069
2828,individualizado,31,1.068
3296,insoportable,180,1.068
5821,131100,31,1.068
6932,aterrador,176,1.068
7333,350 000,27,1.068
8404,cogestión,42,1.068
8929,pacificador,27,1.068
10811,ávido,31,1.068
11004,peluquería,30,1.068
11880,demonio,135,1.068
12835,1300,25,1.068
4558,impasible,40,1.067
8670,alegremente,35,1.067
9460,desconfiar,35,1.067
12653,manchado,20,1.067
13409,refinado,64,1.067
17389,chiito,20,1.067
1197,ocupar,1745,1.066
3043,determinante,304,1.066
3309,convocatoria,48,1.066
3503,reembolsar,180,1.066
3758,disolución,96,1.066
5777,bovino,449,1.066
11784,helado,23,1.066
604,efectivamente,1667,1.065
903,suscribir,669,1.065
6748,inteligente,2244,1.065
6946,coger,101,1.065
1013,organismo,3879,1.064
2483,progresivo,784,1.064
3088,centralizado,573,1.064
3224,dique,42,1.064
4064,agitar,68,1.064
8922,soslayar,24,1.064
91,serie,9375,1.063
2723,revitalizar,197,1.063
3889,destino,1862,1.063
6552,irritar,46,1.063
11532,organizador,189,1.063
235,necesario,37722,1.062
7858,globalizar,38,1.062
351,figurar,576,1.061
3046,programar,235,1.061
4368,inundado,103,1.061
4904,consecuentemente,114,1.061
6324,traje,250,1.061
6652,600 000,77,1.061
9828,anclaje,23,1.061
11363,bolso,67,1.061
563,claridad,3516,1.06
2035,imposición,804,1.06
1534,motor,2101,1.059
2343,enfermo,395,1.059
8436,carnicería,35,1.059
8817,chabola,24,1.059
10403,sumergar,22,1.059
10482,corsé,22,1.059
13644,renal,22,1.059
20585,cerámica,45,1.059
7179,maría,192,1.058
7971,canon,39,1.058
10392,amparo,26,1.058
10468,médula,78,1.058
14565,faro,63,1.058
1831,riguroso,1222,1.057
4526,salvaje,186,1.057
5781,ganado,704,1.057
7291,resucitar,98,1.057
11857,estupefacto,19,1.057
1182,establecido,2995,1.055
2240,cultivar,631,1.055
3120,merecer,4047,1.055
4853,racionalizado,40,1.055
6174,setenta,230,1.055
8521,seguidor,245,1.055
8742,particularidad,72,1.055
236,oportuno,1834,1.054
540,aprobar,14333,1.054
4693,agresividad,70,1.054
611,concretamente,2326,1.053
1161,descubrir,2562,1.052
2106,autorización,1940,1.052
2326,comercial,10603,1.052
2728,localidad,158,1.052
3905,agotamiento,171,1.052
4781,provisional,724,1.052
7209,hambre,1624,1.052
11745,marfil,282,1.052
367,establecer,13907,1.051
7351,endeudamiento,144,1.051
8911,colar,36,1.051
9093,obstruccionista,32,1.051
12931,desinversión,25,1.051
13477,descrédito,49,1.051
21153,a . c .,28,1.051
1291,anuncio,1036,1.05
2274,ocultar,1005,1.05
4148,incondicionalmente,162,1.05
13971,pasarela,60,1.05
164,diverso,6119,1.049
1694,lucha,13515,1.049
3406,pertenencia,473,1.049
3574,comercializar,236,1.049
14844,digitalización,121,1.049
581,correcto,7471,1.048
807,absoluto,2277,1.048
8901,plural,165,1.048
1898,colaboración,5045,1.047
6768,60 000,105,1.047
7868,intensamente,183,1.047
8709,sinérgico,23,1.047
11188,congresista,42,1.047
3115,indeciso,32,1.046
13347,incipiente,38,1.046
470,presentado,4201,1.045
818,control,19989,1.045
2866,mentalidad,536,1.045
4893,insinuar,61,1.045
7206,fallecido,68,1.045
3669,apretar,84,1.044
5705,penique,27,1.044
9357,hidráulico,55,1.044
9425,descendencia,81,1.044
17292,procíclico,30,1.044
644,dicho,7833,1.043
4809,plato,256,1.043
6801,divertir,41,1.043
10378,travesía,103,1.043
299,perfectamente,2385,1.042
2613,flojo,58,1.042
2952,alegar,192,1.042
3298,insostenible,515,1.042
7022,incómodo,372,1.042
1842,advertir,957,1.041
3928,preponderante,26,1.041
4637,140 000,27,1.041
5612,repoblación,29,1.041
6597,descubierto,29,1.041
9573,cofinanciación,898,1.041
12412,grabado,27,1.041
615,expresamente,843,1.04
1315,estrecho,2053,1.04
1536,automóvil,2365,1.04
2405,agravado,103,1.04
7278,impracticable,51,1.04
8062,devaluado,20,1.04
8722,astuto,44,1.04
12501,formalizado,20,1.04
3863,propenso,247,1.039
7482,montar,111,1.039
7620,revuelo,25,1.039
8936,farsa,204,1.039
10465,desregulado,47,1.039
11333,rehuir,25,1.039
6595,forzoso,22,1.038
6948,disipar,229,1.038
9139,disgustar,28,1.038
20974,dama,22,1.038
628,incorrecto,588,1.037
3492,regularidad,415,1.037
5200,hundimiento,155,1.037
8155,sensatez,72,1.037
11914,colegislador,315,1.037
31,yo,227422,1.036
2776,combate,292,1.036
5149,contaminar,445,1.036
5250,refugio,486,1.036
5354,adorable,35,1.036
5549,200 000,205,1.036
7425,sobrepasar,338,1.036
8610,engener,35,1.036
2562,capacidad,10076,1.035
3101,estimulante,180,1.035
5763,sobrerregulación,28,1.035
6515,calentar,189,1.035
14322,correa,28,1.035
504,cargo,1282,1.034
1341,reabrir,206,1.034
3201,deseoso,98,1.034
445,previamente,473,1.033
700,aún,15478,1.033
1228,abordar,9003,1.033
3276,referente,29,1.033
3790,contrarrestar,510,1.033
5523,180 000,29,1.033
6933,aterradora,55,1.033
9332,matadero,290,1.033
12355,vertiginoso,24,1.033
15727,cajero,41,1.033
1452,limitar,4658,1.032
1716,salario,2149,1.032
7712,disfraz,47,1.032
17898,mahoma,51,1.032
672,encantado,818,1.031
1423,obligado,2654,1.031
1827,asalariado,159,1.031
2677,inversa,130,1.031
3789,gravoso,37,1.031
4749,multiplicación,117,1.031
7415,asesino,356,1.031
10483,familiarizar,94,1.031
2506,emprendedora,45,1.03
2934,testimonio,298,1.03
3457,perseguir,1174,1.03
4876,cuerda,141,1.03
6797,superposición,75,1.03
12739,maltratar,39,1.03
15258,mazo,27,1.03
23255,tutoría,29,1.03
3883,concepción,428,1.029
100,verdaderamente,2289,1.028
134,duda,9484,1.028
1698,demostrar,15882,1.028
1775,contratado,88,1.028
2022,menos,25574,1.028
2988,atribución,96,1.028
3258,bolsa,493,1.028
4408,predominio,43,1.028
5546,150 000,66,1.028
5860,quiebra,368,1.028
2714,integral,779,1.027
8145,tejer,33,1.027
14469,pantalón,99,1.027
18043,ia,37,1.027
1740,barco,2171,1.026
4600,negligente,73,1.026
6078,aprendice,103,1.026
6524,desvanecer,90,1.026
7059,plaga,345,1.026
7494,conciudadano,26,1.026
9335,desestabilizador,103,1.026
11692,postgrado,26,1.026
15240,insignia,56,1.026
2741,fomento,1587,1.025
4686,desconfianza,393,1.025
5050,naufragio,177,1.025
7841,precipitación,100,1.025
10317,subsuelo,33,1.025
10856,flagrantemente,33,1.025
11362,cerco,27,1.025
1964,aproximar,151,1.024
11392,insensible,69,1.024
141,acta,1301,1.023
322,ir,36327,1.023
1542,vivo,1858,1.023
10383,humor,300,1.023
482,arreglo,445,1.022
1026,dictado,199,1.022
1084,dispuesto,5759,1.022
1704,exacto,930,1.022
3202,ansioso,170,1.022
3205,inquieto,29,1.022
3272,desdeñable,29,1.022
9399,maximización,29,1.022
14183,magnate,29,1.022
14512,excitación,29,1.022
15531,incesantemente,21,1.022
18117,bioacumulativo,23,1.022
1832,estricto,2589,1.021
2857,cautela,569,1.021
3703,primordial,328,1.021
6547,resumido,44,1.021
7429,consuelo,93,1.021
9576,cuántico,44,1.021
12825,1600,31,1.021
9336,desestabilización,221,1.02
11691,posgrado,40,1.02
1345,exigir,7303,1.019
8229,retrospectiva,63,1.019
1688,aportar,2305,1.018
4245,célebre,97,1.018
7819,tutela,25,1.018
9748,reequilibrio,36,1.018
2511,marginado,268,1.017
2657,exceso,591,1.017
1306,avance,5610,1.016
4119,700 000,70,1.016
7128,atroces,90,1.016
149,todo,171378,1.015
3845,licitación,361,1.015
4247,cine,476,1.015
7486,decadencia,85,1.015
9542,hierba,215,1.015
13950,internacionalización,107,1.015
106,terrible,2065,1.014
3601,supuestamente,421,1.014
3603,presuntamente,55,1.014
3957,derivar,470,1.014
4223,asignado,867,1.014
4286,confiar,1512,1.014
7529,injustificadamente,34,1.014
8477,discreto,82,1.014
15226,vapor,76,1.014
16359,colchón,34,1.014
19379,interreligioso,34,1.014
589,pues,8307,1.013
635,delincuente,409,1.013
1470,esencia,1071,1.013
4916,acogida,182,1.013
7137,depuración,44,1.013
8881,desprevenido,27,1.013
9117,extracción,420,1.013
9910,repremir,33,1.013
13553,271500,51,1.013
592,fiscal,5908,1.012
4317,holanda,200,1.012
5658,bombardear,226,1.012
7190,eeuu,59,1.012
7417,centenario,63,1.012
8689,500 000,84,1.012
4248,cinematográfico,219,1.011
6140,emigrante,358,1.011
10326,esclarecedor,47,1.011
12253,conmemorativo,47,1.011
13504,bandeja,41,1.011
1177,total,6197,1.01
4908,exhibición,103,1.01
11899,sesgado,94,1.01
16672,uigur,116,1.01
8518,adolescencia,94,1.009
26669,♪,85,1.009
916,envío,441,1.008
2594,personal,9858,1.008
3753,difundir,483,1.008
5343,matrícula,52,1.008
14393,reflexivo,52,1.008
1654,choque,262,1.007
5397,marina,89,1.007
8835,ana,99,1.007
11181,muelle,32,1.007
11790,habituar,29,1.007
20970,islamización,39,1.007
2650,protagonista,400,1.006
3142,piedra,959,1.006
3198,alerta,639,1.006
7930,extracomunitario,40,1.006
12394,acosado,41,1.006
2061,abajo,993,1.005
7834,oportunista,109,1.005
8704,sincronización,49,1.005
11292,paralizante,24,1.005
19263,octavio,24,1.005
1123,componer,167,1.004
2654,opuesto,589,1.004
3524,prohibido,927,1.004
4964,dedicado,648,1.004
5383,gallego,63,1.004
14165,preescolar,93,1.004
174,creciente,3334,1.003
1998,estandarización,97,1.003
2018,sentar,1616,1.003
4905,rectificación,80,1.003
5045,impresionar,223,1.003
7773,profundización,199,1.003
8705,sincronizar,53,1.003
11409,causalidad,35,1.003
19267,cofundador,34,1.003
3123,cometido,914,1.002
4051,disuasión,85,1.002
4939,hacha,48,1.002
6584,proporcional,420,1.002
9630,equiparar,84,1.002
13318,escaneo,52,1.002
15702,coproducción,35,1.002
1798,posiblemente,1197,1.001
2361,fortalecimiento,1334,1.001
2920,relajar,193,1.001
10261,kurdo,721,1.001
16145,húmedo,31,1.001
16167,fervor,31,1.001
3077,ciento,4411,1
9913,saharaui,166,1
10236,incriminación,28,1
16706,cabina,207,1
1684,adelante,3619,0.999
4094,recogido,177,0.999
4482,recaudación,79,0.999
6478,dependencia,1496,0.999
8069,cola,244,0.999
13982,embotellamiento,39,0.999
17379,antigüedad,61,0.999
1869,escéptico,540,0.998
7180,marío,50,0.998
248,manifestar,2400,0.997
3933,revocar,212,0.997
9587,vehemente,38,0.997
9696,paternidad,215,0.997
10198,pliegue,31,0.997
11047,duelo,73,0.997
16736,coautor,59,0.997
1578,extender,2032,0.996
2204,aceleración,358,0.996
5216,indignación,449,0.996
5720,prontitud,44,0.996
8022,libra,290,0.996
18134,condescendiente,34,0.996
867,intervención,8849,0.995
9107,simpático,27,0.995
13002,papas,27,0.995
16456,pradera,27,0.995
3730,muchísimo,33,0.994
4059,desencadenar,243,0.994
4342,fino,182,0.994
5732,m2,47,0.994
6084,formulación,731,0.994
671,contento,740,0.993
1004,insistir,3700,0.993
5778,carne,1359,0.993
10969,defectuoso,183,0.993
12188,gueto,60,0.993
14616,multipartidista,45,0.993
1222,trabajo,50666,0.992
1420,grado,3281,0.992
2166,flexibilización,79,0.992
4584,delimitación,95,0.992
8629,800 000,43,0.992
10112,liberador,49,0.992
10946,atasco,44,0.992
11509,charco,35,0.992
5232,fipol,38,0.991
10224,encargar,53,0.991
13518,espectador,236,0.991
3483,defensor,3718,0.99
3892,infracción,1812,0.99
4109,amistoso,108,0.99
4507,negociador,905,0.99
5375,suplente,84,0.99
11682,ropa,501,0.99
621,único,20982,0.989
1278,retirar,2803,0.989
4079,noventa,273,0.989
8282,malabarismo,27,0.989
9641,imprevisible,108,0.989
10618,microproyecto,27,0.989
10578,ceniza,90,0.988
13650,edición,181,0.988
1091,ofrecer,13337,0.987
4375,tacto,80,0.987
5091,doblar,259,0.987
5626,agresor,125,0.987
10361,incalculable,165,0.987
14726,manual,323,0.987
2625,firme,2949,0.986
3538,incomodidad,70,0.986
3926,conservación,1872,0.986
4961,librar,142,0.986
7226,indígena,45,0.986
7906,inadaptado,23,0.986
15094,editar,71,0.986
652,motivo,11620,0.985
1340,relanzar,304,0.985
2043,ejercer,2410,0.985
5064,exonerar,55,0.985
38,desear,13290,0.984
2569,explotación,2946,0.984
7435,inmiscuir,47,0.984
9049,simpatizante,47,0.984
4201,plantilla,55,0.983
12186,conjetura,55,0.983
25199,macrorregión,62,0.983
1737,manejar,534,0.982
4184,drásticamente,361,0.982
7485,gravedad,1001,0.982
617,especialmente,18572,0.981
809,desgraciado,81,0.981
2577,trámite,59,0.981
2811,debidamente,1065,0.981
5797,nutricional,297,0.981
10081,editorial,163,0.981
12362,cuello,226,0.981
15163,boletín,36,0.981
444,antes,26029,0.98
627,falso,1496,0.98
2611,débil,1800,0.98
1037,suficientemente,3133,0.979
9404,potable,41,0.979
1374,adecuadamente,1256,0.978
3834,cálculo,1053,0.978
4795,miras,78,0.978
7943,alza,82,0.978
10113,difamación,137,0.978
14765,parcialidad,41,0.978
463,ejecutar,1158,0.977
7809,plaza,281,0.977
16355,pasta,86,0.977
169,lugar,21453,0.976
5745,emitido,68,0.976
8597,falsificación,909,0.976
8692,degradado,59,0.976
11037,abuelo,406,0.976
90,varios,12426,0.975
93,alguno,57984,0.975
446,previo,1140,0.975
580,razón,22085,0.975
2316,culto,200,0.975
6635,palestino,6619,0.975
799,espacio,8189,0.974
1598,disponer,747,0.974
2502,generador,156,0.974
4861,artesanía,71,0.974
6493,maraña,28,0.974
7535,connivencia,72,0.974
9104,cocina,470,0.974
2523,decisivo,2603,0.973
2908,sitio,1305,0.973
2946,iluminar,86,0.973
4136,prolongación,117,0.973
6206,inaplicable,30,0.973
10589,rayo,321,0.973
143,hora,10700,0.972
942,ganancia,367,0.972
1768,resumen,918,0.972
2406,empeorar,365,0.972
2928,drástico,403,0.972
6319,escape,152,0.972
16673,mongol,38,0.972
426,clase,3321,0.971
726,importar,2889,0.971
1214,turno,520,0.971
3349,presumir,69,0.971
9717,sabor,274,0.971
10340,reajuste,35,0.971
11612,aborigen,33,0.971
3862,susceptible,214,0.97
2267,éxito,12408,0.969
4859,artesanal,120,0.969
5111,crudo,238,0.969
6283,ilustrativo,49,0.969
6610,imparcialidad,244,0.969
11700,1500,71,0.969
2059,bajo,11990,0.968
3111,reacio,188,0.968
3985,envejecimiento,805,0.968
4195,racionalizar,354,0.968
24279,ela,24,0.968
2419,cuarto,2609,0.967
3731,porción,85,0.967
4170,defendible,72,0.967
6272,huerto,34,0.967
10988,171200,34,0.967
241,redactar,1124,0.966
2695,caída,1126,0.966
5001,absurdo,1255,0.966
11463,conmemoración,140,0.966
12748,aterrorizar,103,0.966
12850,aleta,44,0.966
289,solo,35875,0.965
1364,funcionar,8978,0.965
2985,divergencia,453,0.965
6442,fisura,29,0.965
7763,fragmentario,73,0.965
8124,florecer,213,0.965
9100,imprecisión,53,0.965
12141,guión,105,0.965
13027,hábilmente,41,0.965
14346,mosaico,144,0.965
3368,arrastrar,231,0.964
4126,subdesarrollado,132,0.964
8630,reasignación,72,0.964
1900,aptitud,270,0.963
2532,titular,779,0.963
4268,vertedero,242,0.963
4563,clásico,681,0.963
5018,obstinación,39,0.963
17233,xviii,34,0.963
359,constituir,3717,0.962
996,unanimidad,2607,0.962
1760,50 000,183,0.962
1857,tierra,5003,0.962
2856,cauteloso,201,0.962
3033,autor,2137,0.962
4957,generalizado,876,0.962
5659,rabia,180,0.962
10485,gramo,272,0.962
1241,vuelta,990,0.961
8440,gallina,162,0.961
15544,irritante,57,0.961
18685,rosado,173,0.961
16,aplazar,858,0.96
5403,temblar,42,0.96
10351,psíquico,62,0.96
1997,uniformización,31,0.959
3016,extranjero,2784,0.959
8691,degradar,114,0.959
14473,estafador,29,0.959
15962,antirretroviral,45,0.959
39,gustar,26384,0.958
1036,suficiente,9597,0.958
5151,contaminante,886,0.958
8223,reutilizar,76,0.958
16837,narración,89,0.958
587,más,139159,0.957
1721,prestado,366,0.957
6106,apuntar,27,0.957
7852,infructuoso,47,0.957
7862,ventanilla,55,0.957
8720,brillante,627,0.957
13355,ternera,47,0.957
2800,acento,148,0.956
3070,incontrolable,93,0.956
4710,concurso,189,0.956
6083,informatización,46,0.955
7399,antidemocrático,426,0.955
10765,diligente,64,0.955
725,hablar,25442,0.954
1158,citar,2166,0.954
2221,unitario,738,0.954
2597,interpretar,1195,0.954
4758,cosecha,419,0.954
5504,distraer,117,0.953
6394,materno,420,0.953
8783,tropezar,48,0.953
10123,protestante,107,0.953
12521,asimétrico,125,0.953
20258,altruista,82,0.953
3434,oferta,1730,0.952
6439,loco,671,0.952
526,defender,5682,0.951
1372,correctamente,1630,0.951
1976,prestación,1230,0.951
3369,prolongar,342,0.951
387,afirmar,4062,0.95
427,amable,462,0.95
1087,precisar,537,0.95
1279,retirada,1092,0.95
4811,placa,176,0.95
6411,filtración,88,0.95
6507,externalizar,40,0.95
6572,benevolencia,25,0.95
12515,institucionalización,81,0.95
17084,comprimido,46,0.95
3662,estrago,116,0.949
854,contestar,1207,0.948
4855,optimizar,277,0.948
5206,casco,142,0.948
6854,consigna,107,0.948
8824,árido,56,0.948
2815,comportamiento,2603,0.947
4318,pañal,59,0.947
6901,bárbaro,198,0.947
7636,avergonzado,144,0.947
471,actual,21148,0.946
591,debido,7309,0.946
1236,faltar,1018,0.946
11145,militarizado,34,0.946
15021,cantar,439,0.946
1815,incorporación,460,0.945
5317,albergar,79,0.945
5770,enojar,48,0.945
1888,inadecuado,954,0.944
2480,provechoso,79,0.944
8264,vacilar,81,0.944
1864,culpa,935,0.943
2176,agilizar,58,0.943
5053,precioso,329,0.943
8140,amablemente,96,0.943
11385,arrendamiento,51,0.943
394,creer,63328,0.942
1194,ilustre,47,0.942
