,words,amounts,entropies
5447,稳定,3768,1.36
5507,扭转,182,1.36
10098,抨击,28,1.36
11580,永生,44,1.36
14405,上瘾,176,1.36
15203,僵局,101,1.36
3100,迁移,337,1.359
7291,板,685,1.359
16739,坚韧,34,1.359
21683,1350,26,1.359
29695,他妈的,95,1.359
1818,照片,5427,1.358
7986,多样,89,1.358
108,最后,10841,1.357
6478,感恩,182,1.357
14106,藐视,129,1.357
18315,垃圾箱,54,1.357
1247,重申,265,1.356
1481,排除,495,1.356
3304,残忍,210,1.356
18769,里斯,35,1.356
23853,崇高,104,1.356
1760,擅长,94,1.355
3498,指定,4404,1.355
6444,引人注目,42,1.355
7753,闲置,36,1.355
10058,警惕,86,1.355
10744,清洗,625,1.355
34048,蒂,26,1.355
1635,改正,733,1.354
3149,中间,1826,1.354
6690,变革,232,1.354
9059,擦伤,57,1.354
10347,原子核,77,1.354
11064,规范化,151,1.354
16799,即将,66,1.354
24439,拟人化,44,1.354
25496,森,25,1.354
14003,贪婪,153,1.353
14532,打磨,39,1.353
4128,认同,330,1.352
4188,校长,569,1.352
15241,预定,113,1.352
5832,感知,456,1.351
5979,可恶,29,1.351
6288,闪光,140,1.351
18863,暴跌,44,1.351
28864,分段,29,1.351
14490,氨基,60,1.35
18983,餐具,79,1.35
934,畸形,315,1.349
2417,决心,571,1.349
2713,以下,4759,1.349
6100,可耻,45,1.349
6328,分辨,218,1.349
9786,缩减,50,1.349
10077,充裕,43,1.349
20422,亮度,226,1.349
22424,代名词,27,1.349
688,高效,1366,1.348
912,范围,4490,1.348
5887,祝福,416,1.348
7055,优缺点,61,1.348
12481,改写,95,1.348
27977,工匠,118,1.348
36339,成形术,31,1.348
2517,伤害,2022,1.347
12520,救赎,139,1.347
13484,荷兰,369,1.347
1322,怜悯,176,1.346
2832,疑惑,146,1.346
5842,停滞不前,36,1.346
6465,解析,174,1.346
8276,舞弊,93,1.346
9070,催化,347,1.346
9611,绘制,243,1.346
12999,倒霉,54,1.346
14038,毒性,341,1.346
781,转动,323,1.345
1637,偏见,654,1.345
1826,真实,2820,1.345
3154,规律,922,1.345
16851,中介,116,1.345
17123,粗糙,207,1.345
14868,痴迷,133,1.344
4807,节制,40,1.343
6105,分解,467,1.343
6623,灿烂,36,1.343
14396,消遣,55,1.343
26078,缠绕,33,1.343
3524,运营,873,1.342
14593,堆,131,1.342
21454,交往,27,1.342
2120,生理,711,1.341
2212,买卖,422,1.341
3962,演示,316,1.341
10059,警觉,30,1.341
14691,脆性,66,1.341
14767,侵蚀,204,1.341
15428,罗,30,1.341
18839,复述,28,1.341
32233,布拉,28,1.341
6199,节,315,1.34
12619,概述,262,1.34
13874,外围,46,1.34
16660,惊愕,34,1.34
20189,椭圆,79,1.34
20948,曲解,26,1.34
23682,痒,26,1.34
1244,设置,3507,1.339
1416,多种,871,1.339
3681,庇护,179,1.338
4677,反转,125,1.338
7641,斑点,139,1.338
8783,精通,39,1.338
11661,据称,37,1.338
22324,怪人,49,1.338
24375,罗兰,37,1.338
1349,粗野,33,1.337
2032,美食,76,1.337
2235,方面,3885,1.337
9054,灌输,32,1.337
2648,伤心,197,1.336
3264,污水,340,1.336
3547,现场,1126,1.336
3893,军队,2506,1.336
7912,资格,1711,1.336
8952,咒语,74,1.336
1435,言论,280,1.335
19347,高速公路,552,1.335
3284,相应,1711,1.334
5688,电器,130,1.334
7454,看法,735,1.334
9242,加固,272,1.334
27711,平整度,38,1.334
165,困难,3588,1.333
6518,解密,91,1.333
16914,不可分割,50,1.333
1314,流行,1365,1.332
19962,暴躁,25,1.332
198,提前,789,1.331
814,每个,11929,1.331
1720,超过,8752,1.331
10894,接头,35,1.331
965,或许,2917,1.33
6978,编辑,1508,1.33
7164,沐浴,100,1.33
36,打算,1618,1.329
6343,碎石,139,1.329
12369,吼叫,40,1.329
16238,诠释,89,1.329
17192,外衣,121,1.329
18375,出轨,40,1.329
2914,某种程度,163,1.328
3785,残骸,155,1.328
6654,悲惨,138,1.328
16248,随意,124,1.328
1754,交易,3397,1.327
2597,故障,1405,1.327
5916,什叶派,148,1.327
9671,光亮,111,1.327
12463,积极性,107,1.327
13974,叠加,48,1.327
20671,科尔,38,1.327
24057,人性化,36,1.327
7504,体现,450,1.326
10209,安慰,401,1.326
12522,兑换,71,1.326
13508,秃鹰,51,1.326
54,其,34393,1.325
15058,焦化,36,1.325
15135,繁荣昌盛,33,1.325
19592,排泄物,33,1.325
21599,维拉,27,1.325
890,病变,240,1.324
1012,吃饭,791,1.324
2609,默默地,76,1.324
7633,包装,1388,1.324
21967,归纳,64,1.324
269,观察,5457,1.323
569,图谱,36,1.323
12725,带子,37,1.323
16180,瘫痪,180,1.323
21326,色情,216,1.323
104,这,83143,1.322
182,不错,1917,1.322
3294,兽医,331,1.322
5350,重,454,1.322
14774,幽灵,102,1.322
28289,连任,40,1.322
31145,金伯利,42,1.322
2230,邮件,1551,1.321
17163,书架,135,1.321
20262,休息室,65,1.321
22143,维尔,32,1.321
25947,前厅,34,1.321
26841,国有化,64,1.321
3095,节目,1629,1.32
12864,转运,122,1.32
21059,混杂,37,1.32
62,监督管理,779,1.319
1037,米,2521,1.319
1723,监管,897,1.318
4433,缺陷,1648,1.318
6284,视力,335,1.318
18327,下行,44,1.318
25700,难堪,73,1.318
29,人员,7288,1.317
5744,展现,69,1.317
6588,生成,1339,1.317
7967,批评,1522,1.317
8815,责备,229,1.317
11861,坚固,54,1.317
25016,非传统,50,1.317
2004,软弱,275,1.316
2370,湿润,114,1.316
7657,热情,626,1.316
7827,克制,110,1.316
663,话,842,1.315
3000,减少,5656,1.315
4572,期限,2089,1.315
11557,福,54,1.315
15478,刺激物,31,1.315
23143,亚兰人,46,1.315
5085,宝贝,331,1.314
6069,庞大,331,1.314
7419,大麻,190,1.314
13288,游行,544,1.314
1259,自动化,949,1.313
1627,跨,200,1.313
3602,教区,93,1.313
4269,视为,1651,1.313
13198,冲洗,196,1.313
14477,迟缓,31,1.313
926,特性,4005,1.312
6164,判定,215,1.312
8775,必然,310,1.312
27099,水性,49,1.312
1782,工艺,4592,1.311
6066,性骚扰,48,1.311
7281,土著,88,1.311
12147,裁决,484,1.311
20095,规避,40,1.311
153,多,10121,1.31
17437,松动,74,1.31
21585,拆除,152,1.31
14833,滋润,44,1.309
1719,除了,2492,1.308
2288,的确,922,1.308
10281,永恒,345,1.308
13158,适应性,376,1.308
14581,口述,33,1.308
20717,狂喜,33,1.308
21194,解冻,28,1.308
2166,集中,1547,1.307
5428,股骨,49,1.307
10089,流放,52,1.307
11942,系统化,44,1.307
13251,武士,120,1.307
28696,表皮,63,1.307
1873,画画,193,1.306
5051,监视,580,1.306
6601,期待,1001,1.306
17626,菲利普,198,1.306
849,存在,7436,1.305
1982,其中,1188,1.305
6243,论文,1693,1.305
13102,侏儒,30,1.305
14931,戳,34,1.305
17533,繁衍,46,1.305
28849,嬉戏,30,1.305
533,涉及,1947,1.304
4222,拆卸,188,1.304
6971,向往,40,1.304
8226,可憎,48,1.304
1246,反复,344,1.303
2110,电镜,65,1.303
3153,统治,754,1.303
6841,所有人,1595,1.303
10182,训诫,40,1.303
18612,不忠,33,1.303
24973,麻醉药,33,1.303
36949,羟基,156,1.303
263,寻找,4007,1.302
2508,炫耀,36,1.302
6881,殴打,143,1.302
7814,谦逊,99,1.302
8457,凯西,135,1.302
2475,疲惫,155,1.301
8551,委托人,127,1.301
10051,疏忽,317,1.301
2321,大会,1315,1.3
3537,商业化,120,1.3
6750,挥发,43,1.3
10577,吸附,858,1.3
13837,上衣,122,1.3
1339,操作,3938,1.299
2450,消失,1647,1.299
5444,姿态,208,1.299
7238,非凡,224,1.299
9512,摆动,88,1.299
21861,无与伦比,41,1.299
43,如,22719,1.298
374,学院,1721,1.298
1638,影响,32691,1.298
2261,战斗,1255,1.298
8465,雪橇,71,1.298
1863,容易,5230,1.297
2203,防治,1169,1.297
4342,解释,5798,1.297
4499,递交,371,1.297
5785,冷冻,250,1.297
8259,同伴,170,1.297
17996,招收,56,1.297
1688,根本,422,1.296
2736,模糊,457,1.296
4589,比例,2356,1.296
6598,促使,204,1.296
16961,神经学,52,1.296
233,这样,15573,1.295
3169,指控,1297,1.295
6230,大众化,54,1.295
283,仅仅,3237,1.294
2115,内在,475,1.294
14588,膏,38,1.294
31929,多任务,56,1.294
6674,腐烂,215,1.293
2449,马上,848,1.292
4795,流感病毒,136,1.292
6627,对比,2034,1.292
95,不,69659,1.291
3987,庆典,111,1.291
7141,生殖器,97,1.291
11339,香气,137,1.291
14870,迷恋,46,1.291
15729,西班牙人,53,1.291
34574,超高,47,1.291
35181,预制,50,1.291
2173,追求,959,1.29
9587,过量,174,1.29
11799,操纵,235,1.29
14960,胡须,67,1.29
18113,退税,97,1.29
382,等,8708,1.289
602,加快,788,1.289
1960,捕食,56,1.289
5776,精神,3385,1.289
15301,看守,75,1.289
19061,呃,130,1.289
1650,形态,805,1.288
10978,肠道,165,1.287
14975,僵硬,97,1.287
17722,重复性,110,1.287
22856,发芽,52,1.287
23124,水解,154,1.287
28972,没收,1504,1.287
7645,帆船,109,1.286
9228,胶,88,1.286
987,错误,4490,1.285
1342,作用,8578,1.285
1480,消除,1376,1.285
1729,委员会,15518,1.285
7456,可疑,249,1.285
9518,智力,355,1.285
9686,减缓,203,1.285
16237,解读,245,1.285
1603,公开,2024,1.284
2141,喊道,104,1.284
4257,识别,2013,1.284
6057,不停,133,1.284
8594,兼并,48,1.284
19130,节俭,61,1.284
1377,先生,2494,1.283
7386,频谱,174,1.283
10218,登山,41,1.283
339,创伤,416,1.282
4166,顾问,1098,1.282
4533,类,1598,1.282
6128,合格,453,1.282
6329,可爱,933,1.282
7621,传输,1453,1.282
10155,心理医生,64,1.282
6042,东方,210,1.281
6749,波动,351,1.281
11314,忠诚,425,1.281
16704,网状,41,1.281
17377,暴动,87,1.281
3058,受到,602,1.28
10650,揭开,66,1.28
185,过,284,1.279
4142,指导,1440,1.279
10292,总监,824,1.279
35475,梅洛,28,1.279
4507,冠军,687,1.278
5136,博士,723,1.278
11036,耕作,104,1.278
24177,抽搐,51,1.278
5545,诱惑,217,1.277
10891,专营,67,1.277
11916,杆,125,1.277
18567,掺杂,58,1.277
7290,取代,1416,1.276
1530,一直,3258,1.275
3004,减除,36,1.275
3599,宣称,467,1.275
6785,共鸣,86,1.275
12299,促进剂,40,1.275
16249,休闲,231,1.275
18424,装饰品,107,1.274
24937,启迪,33,1.274
721,神秘,598,1.273
725,另外,2765,1.273
2941,犹豫不决,34,1.273
11269,持续性,70,1.273
12088,特殊性,113,1.273
31114,根深蒂固,43,1.273
2244,剧情,74,1.272
3186,无人,97,1.272
4428,某个,687,1.272
6334,非法,1867,1.272
23770,偿付,42,1.272
5303,老年人,193,1.271
9603,标记,1523,1.271
9840,粘性,86,1.271
18232,均匀,371,1.271
19222,复活,153,1.271
2020,大概,1586,1.27
9455,叙述,298,1.27
16736,韧性,152,1.27
1875,搅拌,331,1.269
5525,安全,16665,1.269
9659,勤奋,67,1.269
13830,海藻,175,1.269
24367,沼泽地,55,1.269
31014,海蒂,38,1.269
2055,采集,823,1.268
9003,清洁剂,76,1.268
16084,调味品,61,1.268
21473,闲逛,32,1.268
24562,硝化,119,1.268
26179,抗癌,79,1.268
2755,危险性,172,1.267
4723,排列,162,1.267
9777,附件,818,1.267
11627,酒鬼,57,1.267
15866,亲爱,568,1.267
4719,临时,1529,1.266
4783,促进,3371,1.266
4857,兴奋,1067,1.266
9725,分开,653,1.266
11376,荒谬,270,1.266
11840,装配,469,1.266
20967,猩猩,66,1.266
24414,不均,45,1.266
20,有,76123,1.265
7158,洗手间,134,1.265
24523,导管,193,1.265
2214,职工,1369,1.264
2859,称赞,286,1.264
4234,硫酸,207,1.264
10159,养育,56,1.264
10524,加热炉,49,1.264
15023,美味,158,1.264
3687,住所,248,1.263
4084,惩处,89,1.263
5068,紫外线,153,1.263
8767,泥石流,57,1.263
3233,测定,5140,1.262
4799,衣服,2614,1.262
21349,过热,83,1.262
1732,律师,3629,1.261
6501,圣普,181,1.261
7474,肿胀,218,1.261
8812,下滑,208,1.261
15369,九十年代,126,1.261
2394,倾向,915,1.26
2754,危险,5588,1.26
2828,毫无疑问,364,1.26
3918,安排,3468,1.26
5434,钻孔,132,1.26
6515,合适,1738,1.26
1264,大规模,982,1.259
5147,瘢痕,56,1.259
5754,心理,1805,1.259
7671,烦恼,209,1.259
10788,高分子,58,1.259
33538,盘问,53,1.259
2997,代价,1007,1.258
6550,崇拜,338,1.258
8960,柜,148,1.258
10793,硅胶,120,1.258
21574,尼古拉,31,1.258
368,叶片,699,1.257
7190,珍贵,361,1.257
7864,遏制,65,1.257
11599,凭证,92,1.257
17269,母乳喂养,74,1.257
18601,喘息,40,1.257
1639,损害,2783,1.256
3624,磋商,169,1.256
6345,强制执行,597,1.256
7022,圆形,280,1.256
7522,登上,76,1.256
13762,精制,65,1.256
14079,草地,450,1.256
819,各地,179,1.255
11366,体制,88,1.255
12493,断言,89,1.255
34829,电镀,83,1.255
3317,运送,332,1.254
3812,所得,974,1.254
3980,境外,629,1.254
8313,洁净,373,1.254
11121,难以置信,225,1.254
11441,改编,102,1.254
11912,睡衣,135,1.254
38,会,45153,1.253
2345,美国,17029,1.253
2786,奇特,81,1.253
4197,假冒,82,1.253
5987,消费,1130,1.253
7168,弥补,165,1.253
7489,攻击性,84,1.253
13190,乌托邦,35,1.253
14832,滋养,76,1.253
24570,欧文,117,1.253
5482,适合,2557,1.252
9909,扩张,580,1.252
17865,克隆,392,1.252
24485,枪战,37,1.252
3396,装卸,157,1.251
3579,活力,605,1.251
4858,激动,558,1.251
7584,同行,109,1.251
20888,格,53,1.251
24498,核酸,45,1.251
3842,废墟,204,1.25
7407,内向,88,1.25
11144,无数,338,1.25
5676,天线,264,1.249
5797,假体,59,1.249
702,总结,1081,1.248
2335,约定,848,1.248
4323,物品,2492,1.248
14113,粘附,119,1.248
24320,挤出,68,1.248
4242,执业,607,1.247
17834,伙计,102,1.247
27809,糖化,37,1.247
6932,流域,317,1.246
14773,离散,54,1.246
30992,非政府,159,1.246
2701,忧伤,88,1.245
4874,电力,1917,1.245
13658,兼容,116,1.245
1779,加工,1889,1.244
2466,影响力,816,1.244
6108,破碎,251,1.244
23952,超导,81,1.244
474,因,3979,1.243
6008,小心,891,1.243
8997,轻度,183,1.243
10435,重建,1367,1.243
25006,润滑,139,1.243
11386,滑稽,139,1.242
16813,分级,223,1.242
367,剩下,862,1.241
3895,生效,2335,1.241
5584,陌生,221,1.241
7808,撞,329,1.241
9905,扩展,1260,1.241
16722,可扩展性,73,1.241
17106,傻笑,40,1.241
18337,凯蒂,108,1.241
23447,手推车,66,1.241
7044,公里,1601,1.24
11925,集会,389,1.24
1324,同情心,283,1.239
3485,构建,2189,1.239
14104,鄙视,56,1.239
24514,扎克,59,1.239
29737,酮,46,1.239
1104,从而,1221,1.238
2338,英勇,89,1.238
11379,荒唐,116,1.238
1577,信徒,131,1.237
5458,均衡,323,1.237
9477,预言,368,1.237
10703,膳食,166,1.237
11362,实用主义,64,1.237
11733,预感,48,1.237
18321,战利品,50,1.237
1423,专业,3537,1.236
3250,除,2050,1.236
5711,对付,58,1.236
6569,依靠,471,1.236
19787,国会议员,139,1.236
4293,密集,93,1.235
6545,课题,378,1.235
13882,漩涡,43,1.235
18505,非对称,117,1.235
20738,色素,162,1.235
28400,威利,58,1.235
845,增长,7143,1.234
2365,准备,5512,1.234
13261,综述,439,1.234
4248,短暂,564,1.233
4287,汽车,7036,1.233
5033,医师,308,1.233
12555,限制性,206,1.233
7071,预先,227,1.232
7675,禁止,2790,1.232
15955,罐,91,1.232
19539,耳机,248,1.232
2603,极大,421,1.231
2717,全,926,1.231
4757,轮廓,195,1.231
16943,肾上腺素,144,1.231
10338,远处,345,1.23
16514,先驱,129,1.23
6898,火炉,72,1.229
15197,吊销,516,1.229
23284,重生,41,1.229
17946,车队,72,1.228
2056,收取,1112,1.227
8347,紧密,297,1.227
27375,抗干扰,50,1.227
1099,前,16277,1.226
3557,病,964,1.226
4435,虫子,145,1.226
4105,门口,436,1.225
10593,营养,1083,1.225
11586,煽动,62,1.225
17982,水文,108,1.225
20609,甘草,52,1.225
8038,严密,64,1.224
14431,强制性,198,1.224
20441,下调,31,1.224
22490,醉酒,64,1.224
1340,动作,1224,1.223
4439,虫,73,1.223
5067,放射,57,1.223
6809,防守,197,1.223
7132,洗礼,108,1.223
18146,地理,525,1.223
25011,内膜,55,1.223
5382,受损,439,1.222
6237,嫉妒,297,1.222
6596,微不足道,91,1.222
11405,不宜,62,1.222
13394,烧烤,137,1.222
18659,非暴力,120,1.222
583,每年,4310,1.221
972,成功,8001,1.221
6762,融入,147,1.221
11978,圈,132,1.221
13440,敌意,177,1.221
502,重新,1289,1.22
3171,收费,897,1.22
3235,负相关,138,1.22
4426,特定,3522,1.22
23772,偿还,268,1.22
3012,欣赏,665,1.219
4813,性,776,1.219
170,难,1816,1.218
723,保密,409,1.218
8901,八十年代,145,1.218
14518,裂隙,84,1.218
16025,理想化,48,1.218
1765,计划,13023,1.217
3414,维持,2135,1.217
4765,淋巴结,134,1.217
5450,脊柱,179,1.217
14043,能谱,77,1.217
18150,杂种,90,1.217
18411,吸收光谱,74,1.217
2921,辩护,534,1.216
3337,拖延,319,1.216
3504,主任,2252,1.216
3595,誓言,174,1.216
4700,阻挠,110,1.216
6238,妒忌,77,1.216
19754,归属,151,1.216
1808,反射,522,1.215
5888,意愿,268,1.215
11128,正直,51,1.215
311,物质,3556,1.214
853,增生,96,1.213
1117,搭配,113,1.213
22258,拉尼,40,1.213
11077,仓库,331,1.212
17531,商品化,44,1.212
24187,色度,50,1.212
28023,宏观,290,1.212
924,特征,6093,1.211
1747,调查,6809,1.211
2195,自行,140,1.211
3173,费用,7153,1.211
5863,瞬间,438,1.211
2332,同意,5805,1.21
5510,曲折,48,1.21
2841,匆忙,169,1.209
7333,悬挂,263,1.209
10207,安抚,54,1.209
14134,断裂,379,1.209
22197,疗养院,36,1.209
483,愿意,2647,1.208
1559,试验,10889,1.208
3010,感谢,1565,1.208
3963,证实,1239,1.208
4495,创作,970,1.208
6323,手枪,201,1.208
8893,航空公司,720,1.208
13943,台上,39,1.208
18890,间断,38,1.208
36441,亚哈,40,1.208
911,区,3476,1.207
1103,因而,328,1.207
6683,绝望,546,1.207
8824,自由主义,195,1.207
18175,超细,95,1.207
1249,多次,345,1.206
3892,强制,336,1.206
4295,大赛,161,1.206
7567,宽恕,237,1.206
11850,中旬,32,1.206
14658,聚酯,69,1.206
18874,可信,160,1.206
26016,组织学,119,1.206
9190,抵挡,51,1.205
9958,置换,135,1.205
17525,色调,67,1.205
22446,邓小平,84,1.205
22511,世俗,92,1.205
2564,跳,859,1.204
2825,表明,6082,1.204
5178,视角,649,1.204
11153,流行病,142,1.204
19359,凯恩,46,1.204
357,比如,4695,1.203
735,啊,1104,1.203
5180,先前,570,1.203
6036,揭露,202,1.203
7498,便宜,911,1.203
8926,阴暗,100,1.203
12351,惯常,101,1.203
17575,多维,96,1.203
769,宣告,251,1.202
833,射频,118,1.202
870,入侵,581,1.202
1555,观念,1088,1.201
3194,司法,1510,1.201
6709,到期,190,1.201
10172,幻想,375,1.201
12355,唉,78,1.201
14185,市郊,62,1.201
177,英国,4729,1.2
359,喜欢,11857,1.2
1295,虚构,117,1.2
2814,窘迫,45,1.2
10203,急,54,1.2
18168,尿道,86,1.2
57,完工,187,1.199
4431,探测,567,1.199
14646,双向,96,1.199
14967,虚弱,197,1.199
1393,发行,808,1.198
2226,显著,3756,1.198
9268,敏锐,67,1.198
1998,组合,1757,1.197
2854,按,1707,1.197
5047,血糖,309,1.197
10061,飙升,123,1.197
12822,垫子,96,1.197
408,协助,2285,1.196
20611,清晰度,54,1.196
24984,咪唑,48,1.196
516,解放,293,1.195
8945,水管,98,1.195
11155,疫情,174,1.195
12418,穆罕默德,187,1.195
21980,服务员,210,1.195
28948,淫秽,48,1.195
12325,手工,168,1.194
17464,重用,75,1.193
288,使,10268,1.192
1085,通知,8092,1.192
7620,瓦斯,85,1.192
14176,如实,229,1.192
2768,拒绝,4756,1.191
5985,之旅,264,1.191
15552,抗病毒,98,1.191
21287,第九,106,1.191
627,课程,3445,1.19
4467,重点,1149,1.19
6622,壮丽,35,1.19
7720,不动产,90,1.19
8987,康复,597,1.19
11329,迁徙,164,1.19
17374,光谱法,64,1.19
164,该,64324,1.189
2358,害怕,1941,1.189
3606,妈妈,3426,1.189
28382,多点,73,1.189
3045,冒险,695,1.188
9215,雾,141,1.188
11665,容忍,145,1.188
11739,体育馆,176,1.188
2134,背叛,243,1.187
4117,借贷,120,1.187
6268,旁观者,83,1.187
6564,毛,183,1.187
8286,罪过,48,1.187
16489,放松,804,1.187
36071,岩性,64,1.187
212,东西,10936,1.186
6388,连续,1699,1.186
2951,羞愧,139,1.185
5355,不适,151,1.185
14443,新生,196,1.184
3917,举办,631,1.183
6225,普及,163,1.183
7779,楼梯,525,1.183
8146,轰炸,198,1.183
14339,忧郁,68,1.183
24539,氯化,98,1.183
693,对手,960,1.182
16706,销售员,57,1.182
22053,凯莉,73,1.182
5098,胸,62,1.181
9833,成绩,452,1.181
10997,消化道,137,1.181
59,管理,16110,1.18
8274,贪污,102,1.18
15515,帕特,56,1.18
4959,更大,1075,1.179
15931,刚性,131,1.179
6145,工资,1041,1.178
6777,破坏性,238,1.178
2229,短信,426,1.177
7088,预计,2036,1.177
13037,解脱,42,1.177
13689,悬浮,198,1.177
18518,互换,89,1.177
