,words,amounts,entropies
4560,ταξίδι,1172,1.168
10713,χείλος,105,1.168
2207,άμεσος,2899,1.167
7595,άστοχος,52,1.167
446,ξεκινώ,7222,1.166
2930,σταθεροποίηση,1107,1.166
327,λοιπόν,7716,1.165
331,θίγω,554,1.165
7357,εμφάνιση,389,1.165
7574,παραιτώ,57,1.165
108,με,213990,1.164
10511,αδιάλλακτος,41,1.164
328,μετά,17261,1.163
2323,χρηματοδότηση,9042,1.163
3350,μεταναστευτικός,729,1.163
1589,μέρει,1092,1.162
9270,ελεφαντοστός,116,1.162
10855,μιμώ,85,1.162
1830,ηπα,208,1.161
664,διαπίστωση,182,1.159
2961,διαφωνία,664,1.159
681,σχέδιο,15637,1.158
2628,βούληση,380,1.158
3102,χαρακτηριστικός,1759,1.158
936,συνηθισμένος,74,1.157
4280,απορρέω,282,1.157
1352,επανεκκίνηση,52,1.156
8328,μάταιος,63,1.156
3509,κλασικός,306,1.155
7336,τρομάζω,57,1.155
9415,κατάσχεση,124,1.155
11513,gonzαlez,55,1.155
1606,διαδρομή,496,1.153
3058,τόνωση,220,1.152
4909,παραδοχή,74,1.152
1555,ζωντανός,656,1.151
61,όσο,22285,1.15
1728,εσωτερικό,2044,1.15
2692,εμπόδιο,1935,1.15
11852,ηχητικός,82,1.15
702,χαρούμενος,527,1.149
4487,ειλικρινής,317,1.149
393,αρχή,29011,1.148
2578,κύκλος,1348,1.148
2617,εξισορρόπηση,58,1.148
2522,εποπτεία,1763,1.147
3546,στασιμότητα,121,1.146
9645,πρόγνωση,58,1.146
5352,διάσωση,287,1.145
3076,μεταφορέας,230,1.144
5123,αποθήκη,80,1.143
3992,ευγένεια,106,1.142
6230,συλλαμβάνω,475,1.142
92,καταστροφή,5065,1.14
6124,κατάπαυση,213,1.14
14327,επάρκεια,62,1.14
5650,αυτοκινητοβιομηχανία,367,1.139
5830,ανακτώ,316,1.139
8139,ομολογία,90,1.139
569,σημασία,12332,1.138
3797,αναβίωση,106,1.138
3037,αναλογία,343,1.137
289,τελείως,959,1.136
471,εκτέλεση,1909,1.136
566,αντλώ,383,1.136
1517,επιδοκιμάζω,363,1.136
4108,διπλός,358,1.136
1040,προσφέρω,6602,1.135
9375,ψευδεπίγραφος,159,1.135
1496,διευθέτηση,373,1.134
9803,μαχητής,49,1.134
4322,ασυμβίβαστος,132,1.133
1011,πιθανός,1566,1.132
15,θέλω,77155,1.131
394,σχετικός,2295,1.131
648,κατηγορώ,792,1.131
2464,συνοψίζω,495,1.131
2681,υπερβώ,320,1.13
237,κυρία,25848,1.129
876,κατάλληλα,285,1.129
1735,χορήγηση,1034,1.129
3041,προβολή,190,1.127
6793,κτηνοτροφία,140,1.127
6106,παραλογισμός,78,1.126
223,ακριβώς,6584,1.125
316,προβληματισμός,979,1.124
2760,εγκαταλείπω,1246,1.123
4001,υπερισχύω,176,1.123
827,εμφανίζω,1124,1.122
4713,ανεξαρτήτως,549,1.122
1540,βλάβη,356,1.121
5440,απίστευτος,623,1.121
57,καλός,27528,1.12
2550,επιδείνωση,467,1.12
7750,εξάντληση,84,1.119
89,αρκετός,5445,1.118
506,συνολικά,1713,1.118
1667,σύντομα,3598,1.118
2766,προσωπικό,3296,1.118
5040,λογικά,194,1.118
9291,υπερβάλλω,42,1.118
2004,κατανοητός,930,1.117
3805,ανικανότητα,294,1.116
605,ενημέρωση,4944,1.115
2562,εξαλειφνύω,379,1.115
5463,πρωτοπόρος,83,1.115
3416,εξουσιοδότηση,118,1.114
570,υπόθεση,5177,1.113
800,βέβαιος,2447,1.113
1772,έννοια,3374,1.113
2948,μετακίνηση,504,1.113
3774,συστατικός,102,1.113
6366,πλήθος,136,1.113
2109,πλήρης,7168,1.112
951,αποδοχή,1071,1.111
3330,γρηγορός,101,1.111
6855,αναπροσαρμογή,50,1.111
7120,συγκλονίζω,90,1.111
7454,απροθυμία,200,1.111
1647,κλάδος,2893,1.109
5269,κατάταξη,93,1.109
1438,οργανώνω,946,1.108
3363,εκσυγχρονισμός,1129,1.108
2145,οικοδόμηση,647,1.107
2402,αγώνη,387,1.107
4544,σφαίρα,181,1.107
5255,συγχρονισμός,55,1.107
6074,ανωμαλία,185,1.107
6413,απέλαση,311,1.106
8401,αποτύπωμα,246,1.106
11693,φανατικός,100,1.106
643,λάθος,3832,1.105
3503,απομόνωση,323,1.105
5284,άνθρακο,741,1.105
3288,παραβλέπω,480,1.104
4041,θανατηφόρος,131,1.104
6095,κατάθεση,184,1.104
7054,φύλακας,82,1.104
4518,κατοχή,264,1.103
10778,φωνάζω,117,1.103
205,εξαιρετικά,6711,1.101
14046,αθλητής,208,1.101
319,σχετίζω,1413,1.1
1734,παραχωρώ,259,1.1
2493,εξαίρεση,2379,1.1
4907,έκδοση,940,1.1
9373,παραποίηση,207,1.1
11944,αδελφικός,21,1.099
12794,υποτιμητικός,24,1.099
11,θα,240193,1.098
1060,απαρτίζω,56,1.098
1377,αρχεία,181,1.098
1775,αίσθημα,807,1.098
2045,αποτελεσματικά,3264,1.098
10559,άζωτο,104,1.098
5036,επανεθνικοποίηση,233,1.097
8169,απρόβλεπτος,251,1.097
10471,ύφασμα,39,1.097
15277,εκπαιδευτής,42,1.097
1814,εξάλλου,918,1.096
2443,πλούσιος,1178,1.096
6440,οπάδη,20,1.096
11026,μανδύα,19,1.096
13624,στιγμιαίος,19,1.096
2066,ορθότητα,144,1.095
2891,ολοκληρωμένος,474,1.095
5235,επιτάχυνση,264,1.095
6657,αμεροληψία,67,1.095
8560,κατάπληξη,17,1.095
10150,διορατικός,17,1.095
10343,ρούχος,31,1.094
11485,σύζυγο,348,1.094
12347,βελτιστοποίηση,98,1.094
1858,απασχολώ,554,1.093
5057,αγανάκτηση,199,1.093
5205,σέρβο,35,1.093
9216,γκρεμίζω,24,1.093
10223,βιομηχανοποιώ,54,1.093
826,μοιάζω,1302,1.092
5332,προμήθεια,541,1.092
8786,καταστολή,628,1.092
13122,επιφανής,21,1.092
340,πρόκειται,6257,1.091
3580,συγχώνευση,148,1.091
7248,γενικεύω,202,1.091
10588,αυλή,36,1.091
700,χαροποιώ,451,1.09
2757,δημοσιονομικός,5993,1.09
4307,εξυμνώ,28,1.09
7297,εορτασμός,174,1.09
9534,διάδρομο,88,1.09
1290,προφανώς,4142,1.089
1998,θαύμασιος,144,1.089
3462,χρήζω,142,1.089
5456,θεατρικός,18,1.089
6487,διερεύνηση,277,1.089
7115,ρήξη,18,1.089
8066,υπολογιστικός,100,1.089
9241,ιθύνοντας,18,1.089
14329,επανεκτίμηση,20,1.089
17129,ψύχρος,18,1.089
19788,ενστικτώδης,18,1.089
112,ζήτημα,27630,1.088
376,εκπλήρωση,529,1.088
841,παλιά,181,1.088
2047,αντίδραση,2689,1.088
5796,πυροδοτώ,152,1.088
6197,αποκρουστικός,55,1.088
9412,θύλακας,33,1.088
10863,πνευματικά,43,1.088
13600,μικροπίστωση,176,1.088
13689,λάμπα,62,1.088
418,νόμιμα,366,1.087
1304,δικαιώ,262,1.087
3939,εγρήγορση,37,1.087
4744,κατάκτηση,84,1.087
5080,συντήρηση,246,1.087
5146,κενός,146,1.087
6573,θεώρηση,388,1.087
7825,εικαζόμενος,80,1.087
10409,μίμηση,19,1.087
52,διαθέτω,6494,1.086
514,αξίωμα,159,1.086
2778,διαχειριστής,344,1.086
6640,εσωστρεφής,32,1.086
689,εκτελώ,612,1.085
2290,διάκριση,4042,1.085
5001,άρχον,17,1.085
6647,ανακήρυξη,34,1.085
7254,χιλιοστό,17,1.085
11864,αεροναυπηγικός,31,1.085
14255,πόθος,17,1.085
1201,μετάβαση,1411,1.084
2591,αποσύνθεση,29,1.084
5960,μολύνω,219,1.084
7596,άκαιρος,29,1.084
8851,πολεμικός,22,1.084
11339,προσπερνώ,29,1.084
2768,διερμηνεία,140,1.083
4893,ευαίσθητος,756,1.083
12051,τραύμα,87,1.083
1645,ύστερος,55,1.082
5779,παρασκευή,64,1.082
6198,άθλιος,27,1.082
8426,πολύπλευρος,64,1.082
10488,πεισματικά,34,1.082
215,ποιος,12541,1.081
422,ανεπίτρεπτος,28,1.081
615,πλέον,9612,1.081
1546,εμπλέκω,490,1.081
5006,εξωκοινοτικός,20,1.081
5291,εξάρτηση,672,1.081
6587,αναψυχή,59,1.081
9079,ναυάγιο,59,1.081
9354,διστακτικά,20,1.081
11123,ανακριτής,20,1.081
12036,τήξη,20,1.081
13095,ανυπόμονος,20,1.081
17262,κεραία,28,1.081
981,επαρκής,2152,1.08
2896,εμπεριστατωμένος,161,1.08
4594,διορατικότητα,33,1.08
13449,σιωπηρά,19,1.08
2275,εμποδίζω,2275,1.079
5051,εκκρεμής,44,1.079
5620,αρμόζω,28,1.079
7103,συγκράτηση,69,1.079
7353,κατάληψη,29,1.079
10733,αναπνοή,62,1.079
14039,εγχειρίδιο,74,1.079
407,δικαστικός,2629,1.078
1175,διορθώνω,870,1.078
6493,μετάδοση,275,1.078
8860,εκδότη,49,1.078
160,φιμώνω,50,1.077
1979,προσεκτικός,1090,1.077
4519,περιουσία,243,1.077
5359,καθαρισμός,84,1.077
8191,τραυματισμένος,21,1.077
8724,ωμής,21,1.077
10520,ψυχραιμία,37,1.077
3423,επείγων,491,1.076
4548,πνευματικός,1410,1.076
4646,διαπει,103,1.076
1210,λογική,1249,1.075
1737,ειδικευμένος,46,1.075
4830,φυγή,63,1.075
5889,ενδίδω,23,1.075
7577,υγιεινής,171,1.075
7817,φλάνδρας,32,1.075
7962,ηλεκτρικός,960,1.075
7972,διαποτίζω,32,1.075
10533,απενεργοποιώ,23,1.075
10942,αιωρώ,23,1.075
13208,γκρεμός,23,1.075
14007,κληρικός,23,1.075
14124,αποστροφή,32,1.075
6930,αλληλεπικάλυψη,50,1.074
11900,παράκαμψη,59,1.074
6,σύνοδος,3468,1.073
127,πρακτικός,4604,1.073
957,αφοσίωση,349,1.073
2332,ιδιότητα,565,1.073
5804,αναπόφευκτος,431,1.073
5965,μόλυνση,425,1.073
6101,πλάστός,34,1.073
5360,καθαρός,124,1.072
6143,αποσπάσμα,18,1.072
2881,ακμάζουσα,21,1.071
4202,οφείλω,1132,1.071
5458,μουσικός,396,1.071
6382,φυλή,224,1.071
8961,καταρράκτης,21,1.071
192,βομβαρδίζω,79,1.07
2485,δυναμικός,1551,1.07
2915,αγωγή,122,1.07
14658,διεθνοποίηση,60,1.07
14755,μπόνος,46,1.07
246,υπόλοιπος,4201,1.069
4348,χαζός,67,1.069
6100,πλάστος,49,1.069
8837,μεταπτυχιακός,45,1.069
582,επίμονα,30,1.068
11559,ζοφερής,27,1.068
33,φορά,13045,1.067
4869,παραγραφή,34,1.067
6053,καταφανώς,20,1.067
7155,υποδαυλίζω,22,1.067
8055,5000,22,1.067
9514,ακούσια,20,1.067
1170,αρμόδιος,1652,1.066
1322,αντιλαμβάνομαι,686,1.066
2001,μοναδικός,3051,1.066
174,τάξη,1767,1.065
883,εκδήλωση,583,1.065
1422,ενδοχώρα,37,1.065
2279,ενημερωμένος,216,1.065
4257,φανερός,100,1.065
181,υπόψη,10398,1.064
195,έκρηξη,389,1.064
9048,γιορτής,28,1.064
10265,σκουπιδία,24,1.064
13448,διάγραμμα,116,1.064
1390,αμοιβή,745,1.063
1943,πείζω,785,1.063
2990,υπογραφή,1483,1.063
5963,μολύω,111,1.063
477,καλώ,4303,1.062
2210,πέρασμα,78,1.062
2516,επισκόπηση,303,1.062
2686,αποφασιστικός,1495,1.062
74,παραλείπω,181,1.061
600,προφανής,2098,1.061
2328,προσανατολισμός,326,1.061
2702,απαξιώνω,28,1.061
9459,γραμμάριο,201,1.061
583,καταδεικνύω,2060,1.06
3452,ισοτιμία,226,1.06
4045,τιμώ,305,1.06
6179,σοκάρω,31,1.06
8764,αποσυνδέω,69,1.06
8785,καταπίεση,346,1.06
1016,προερχόμενος,24,1.059
2499,προσφορά,1189,1.059
6291,παραβαίνω,24,1.059
6874,παραμερίζω,22,1.059
7001,άνευ,184,1.059
7305,ανώμαλος,22,1.059
8755,κοινοτοπία,22,1.059
12930,εορταστικός,22,1.059
14969,ποδηλάτης,22,1.059
2476,δεινό,39,1.058
3507,τυπικός,199,1.058
4709,εκτοξεύω,68,1.058
5353,διασώνω,138,1.058
8238,εκτελεστής,26,1.058
19876,μακροπεριφέρεια,34,1.058
4783,αναδιοργάνωση,152,1.057
6458,αποτροπιασμός,19,1.057
6928,αλληλοεπικάλυψη,36,1.057
12786,μπλουζάκι,19,1.057
14865,μιχαήλ,19,1.057
7435,παραποιώ,94,1.056
8480,δειλός,51,1.056
1084,διαφορετικά,2220,1.055
2774,ελαστικός,122,1.055
6562,σκέλος,38,1.055
1213,κήρυγμα,38,1.054
2513,αναθεώρηση,1951,1.054
3590,μακροοικονομικός,640,1.054
3606,επικείμενος,884,1.054
4189,ατελής,59,1.054
6448,ισλαμιστής,62,1.054
6969,φυλό,33,1.054
1684,έκταση,486,1.053
5686,1000,91,1.053
5883,τέχνασμα,57,1.053
8227,καθαριότητα,21,1.053
10397,λάμψη,21,1.053
10415,αποσκευή,40,1.053
10614,απογραφή,88,1.053
16959,εγκυκλοπαίδεια,21,1.053
4554,κυρίαρχος,569,1.052
5314,διπλά,82,1.052
6242,όμοιος,63,1.052
8562,εξαπάτηση,88,1.052
155,αυξανόμενος,2430,1.051
384,μειώνω,6483,1.051
5555,συναίσθηση,28,1.051
7275,επιφυλακτικότητα,49,1.051
9886,στοίχημα,65,1.051
16467,νύχι,25,1.051
426,είτε,7473,1.05
1942,πεποίθηση,1317,1.05
3682,αμαυρώνω,47,1.05
8912,απαραβίαστος,82,1.05
15500,διδακτορικό,29,1.05
301,υποδηλώνω,217,1.049
552,όντως,1763,1.049
3267,θεραπεύω,269,1.049
4043,φονικός,33,1.049
7098,τίτλος,618,1.049
1242,μέτριος,125,1.048
4227,τομή,26,1.048
2801,συγκέντρωση,1016,1.047
3094,απόλαυση,50,1.047
5334,εστία,23,1.047
5645,γνώρισμα,36,1.047
3371,αβάσιμος,220,1.046
9717,αυτόνομα,38,1.046
11865,αεροναυτικός,38,1.046
2111,απόκτηση,230,1.045
790,βασικά,1076,1.044
2183,παγωμένος,104,1.044
6689,κατοικημένος,43,1.044
435,διάστημα,2364,1.043
546,καταγγέλλω,431,1.043
5749,αποκεντρωμένος,45,1.043
270,επιχειρώ,995,1.042
2537,μειονέκτημα,678,1.042
3397,ποικίλος,137,1.042
5281,στρώμα,217,1.042
1764,ακριβής,354,1.041
1816,αποκαλύπτω,976,1.041
4170,παιχνίδιο,968,1.041
4474,συμπτωματικός,27,1.041
4904,επεξεργάζομαι,26,1.041
7371,φοβισμένος,26,1.041
9053,κόσμημα,27,1.041
9261,αδίεξοδος,33,1.041
742,ολλανδία,257,1.04
1199,κυκλοφορώ,333,1.04
3977,προσβάλλω,107,1.04
4094,βιοασφάλεια,20,1.04
4866,ακύρωση,146,1.04
6151,ενδυνάμωση,119,1.04
9050,εορτός,20,1.04
6258,συγκρατημένος,25,1.039
7317,αφυπνίζω,25,1.039
8553,καταπνικνύω,25,1.039
9707,βιαιότητα,34,1.039
893,ώς,4101,1.038
4102,προβολέας,26,1.038
373,ανταποκρίνομαι,2801,1.037
1217,ίδιος,22155,1.037
6251,αποδοκιμασία,77,1.037
388,δηλώνω,5694,1.036
2072,διασύνδεση,424,1.036
6237,δωροδοκία,107,1.036
995,τέλος,17111,1.035
2147,κατασκευάζω,315,1.035
2148,διαμορφώνω,480,1.035
6808,χύνω,28,1.035
13088,επιείκεια,34,1.035
2289,διαφοροποιημένος,54,1.034
3604,ειλικρινά,834,1.034
2223,αδράνεια,160,1.033
2439,φαινόμενο,1254,1.033
2590,αποδιάρθρωση,24,1.033
3027,ανακατανέμω,29,1.033
4848,αφαίρεση,175,1.033
7169,ευχαρίστως,134,1.033
7941,αποσταθεροποίηση,189,1.033
14593,παρεμβατικός,29,1.033
11535,απρόσκοπτος,40,1.032
1773,νόημα,1345,1.031
7487,ολέθριος,41,1.031
2235,σκοπιά,233,1.03
4375,δεσμευτικός,174,1.03
5888,υποκύπτω,99,1.03
6465,εκλογέας,27,1.03
3067,μεμονωμένος,360,1.029
4723,αποκομίζω,131,1.029
6035,μαρία,35,1.029
9181,αποτρεπτικός,144,1.029
539,διαμονή,594,1.028
1276,ανίκανος,283,1.028
